AAPL,NVDA,TSLA,META
-0.007691236320908067,0.048832607384594016,0.16879451260286096,0.04112683144860847
-0.0655904982827223,-0.034489600567996874,-0.00025720668994270134,-0.022453519093032448
-0.0214731814034986,0.03317370223039405,0.015688043665694176,-0.010945856163596222
0.09560604952659023,0.1583400612634647,0.15084593365171223,0.08339219628990942
-0.0055240125384487995,-0.01438993245021418,0.06562083944686455,-0.03007871901457302
0.051285214711553756,0.04622384837885812,-0.0207800386755252,0.04463253491993357
-0.042283913900702276,-0.017687744285648968,-0.026475805312348537,-0.04092655012938249
0.02813834225784904,0.04963195650685608,-0.024064387275638185,0.05677906883933987
-0.0020426845853863825,-0.0075209030995059,0.04263263821287683,0.005109242601438204
-0.05405188292264993,-0.08108352827994117,-0.08446087652228773,-0.0441248839353047
0.016548909093006194,0.049755820023383676,-0.057898921000518445,-0.008873817806930279
-0.014475556363462105,-0.046305761963519466,0.05467504939194526,-0.02567617887389928
0.08363999515801689,0.09567904465032542,0.07276481895829454,0.07115257565837631
-0.011649691236680984,-0.03553457594447,0.05503939414254686,0.019618905176518577
0.025272403036641765,0.030117392017691178,0.006195761068727163,0.03177107746022793
0.007190333482730759,-0.015097174679550381,0.043078797207400474,0.005207862649959328
0.01943719556248363,0.02590207086053886,0.12754711640906993,-0.002285908722708962
0.04926935791140821,0.05093199485256716,0.0866771798728856,0.019152819434848117
-0.009169191632882906,-0.011013139285008819,0.02770162075738181,-0.006757850414123059
0.007914415339022703,0.04817270766336596,0.020854428493631318,-0.004076740350467708
-0.01366146449781611,-0.008108588402026018,0.011580411041559343,0.016822172440494804
-0.020975367397197575,-0.018192763797308754,-0.010038465581097953,-0.0055945857657183845
-0.031398192338738085,-0.06305066835275978,-0.08328137479063667,-0.04263791462431464
0.02839682209035116,0.05991050971737656,0.06400415510269586,0.06505084824418457
-0.0038830132112200448,-0.007507007132150305,-0.036839791089286374,0.015514291131213685
0.028460370614868214,0.01945694171552997,0.02728753098899391,0.02633422400843677
0.0007065303708755486,0.025535266215651102,0.09666945779957149,-0.013613654402270569
-0.01634180312020608,-0.01944168422441718,-0.037801017814305886,-0.024784615302518083
0.03231692248787805,0.02407613122374665,0.040002020280935593,0.059842750872668306
0.020876802789946452,-0.020923442564521732,-0.023547759980736722,0.05275732464572785
-0.0162305049594597,-0.03304307524539844,-0.10873700220740792,-0.011990773258912405
0.014049566304652646,0.02965001853598346,0.0819187203405193,0.014673962438529418
0.014897807297735786,0.008375759992464059,0.009180180665024101,0.008779614694581757
0.010264269183878454,0.013693429763694628,0.018533023597782732,0.006738170705365133
0.010291598929585342,0.023496904674060355,-0.003250973870209664,0.013294401016639689
0.023522756372814573,0.02471898853318112,0.04925154604829151,0.005146252070908381
0.015613134050265508,0.03187103296706776,-0.009971196406895207,0.003900997607314554
-0.011494410628693661,-0.033151815191140535,-0.0023199593370761967,-0.014553256529065467
-0.0121472921623484,-0.0028877564655665233,-0.02305818093053759,-0.024085974142439574
0.0061245434512428925,0.0316904003817262,0.015518160889563192,0.008302760050161442
-0.005929675598458882,0.055730623801838505,-0.005191880165631997,0.019488780346752863
0.02328777792308087,0.03010495900899505,0.01793204109959487,0.010894435069515785
-0.005795057032904087,0.006294084185109318,-0.0069313094591098995,0.017160570723475273
0.01926129352304714,0.018509248140506376,0.00930057241369536,0.05860461997372521
-0.007483115510265974,-0.02195056540497886,0.014654934735012084,0.006155831934671297
0.006417591828379813,0.028201883195388192,-0.013037700356063059,0.015097763350550658
-0.006796517407934924,-0.03477600476487327,0.002433081947381517,-0.011603414031694572
0.004347613387733389,-0.022328545733099225,0.001659467041868106,-0.013265853535292398
0.00043971977604161995,-0.004497061093735422,-0.017736751939729612,-0.016190436371872865
-0.0009741163041417051,0.044759228905203494,0.035583725409644835,-0.0016424706363321212
0.012222671232574558,-0.007832943310799123,0.07284966703702293,0.029849086890122552
0.004618742059304935,0.0021551112227080867,-0.018588326218028427,0.0034865941587451914
0.0054900508537676996,-0.006337051785389287,0.0015867839932886055,-0.011061240484250752
-0.008649587413096562,0.00011408176771203813,-0.02126741082055923,-0.016957390175572205
0.0280832353829447,0.01735831194717086,0.024320646383694,0.01960423546344066
0.005894823859577023,-0.012976084992106828,0.07004464847857836,0.002726058590936324
0.031089765107644433,0.027002848356217534,-0.00978535494822048,0.030934297986484886
0.025402225678145814,0.034843401111878655,0.08590431690632504,-0.008161665453646723
-0.04920112490988062,-0.06284045595704786,-0.052277046427824686,-0.05335651533666006
0.0085963010489974,0.015370659287633068,-0.03937370329089697,0.018322425698698974
0.012291222770250514,0.026649732418449267,0.05776761532071402,0.017004114084639938
0.026157117631124754,-0.011539089551220396,-0.008889888882897297,0.01345742796339962
-0.0013925642339620617,0.018302189311524848,0.009787666254598352,-0.0005094191739502509
0.0003981245752666698,-0.0019508763036720986,0.012196058432993926,0.0017392062071890286
-0.005731018417560664,0.0046807881886901,-0.003052506049991116,0.012007015982547496
0.025827499466571327,0.028264683014132933,-0.006595797039905825,0.001799122389487539
0.02112017193068919,-0.008088941390061399,0.007474555771254048,0.01254529820693507
-0.01781002538487449,-0.022959741347752766,-0.04171541244464825,-0.03452230062900953
0.01318819584372931,0.027183582371838835,0.025817844628587844,0.0070682607690097385
-0.03120736920490494,-0.035938566342595575,-0.02697370050614223,-0.08682610883696777
0.02278499694768543,0.004903297804681178,0.05039944763683731,0.02088354627196484
0.00831275026911415,0.031851743556398394,0.06747855280845434,0.0287260413337004
-0.0018932624816170947,0.003389399351691223,0.036213124954005624,0.045119885504957984
0.0,0.008593735593376351,0.07651403502187115,-0.017538970206134756
0.026398830996639634,0.023341326165834224,0.12645108117682743,0.028965610593725197
-0.0031077482610147394,0.0032978364424933273,0.01323965619758905,0.002410947419971361
0.02302321147702758,0.034277443767972385,-0.017404076436543424,0.011229582821416728
0.0042910620900673034,0.02827732958622183,0.020579243780394125,0.0037698370384564753
0.0017477237059238277,-0.002835150888956872,0.10241918272489342,0.0023286595405719287
-0.004624029871063478,-0.04160054754377088,-0.031294179797161696,-0.025080454946964013
0.016413156773826005,0.03179542865029669,0.013099686323903579,0.003049753121580943
0.006853675635892878,-0.014535962316670953,0.019074500672006927,0.002291675004966721
-0.012381437440139422,-0.009085747960858408,-0.029785727485036655,0.002701479402285898
-0.0020221530877386905,0.006564476246387915,0.00013329605943815782,0.004555359861981566
0.02085489995226254,0.02986377026349849,0.09049888548491682,0.013909332064764857
-0.013897519156335315,-0.017491249737647964,-0.04649333201590645,-0.015066934010289263
0.0028051632326952895,0.010617543487608731,0.015167860710440668,-0.00780700264490224
-0.04658488698941582,-0.030047939683198625,-0.05105769412846385,-0.030777072133553747
-0.002480266649275177,0.006371626235111903,-0.06559870288489437,-0.008158491242599078
0.023423625894255132,0.022022680660730477,0.08298067038819532,0.012020451381108873
